 8.050000e-05  2.429496e+01  2.429496e+01 -2.979974e-06 -5.960437e+00  5.960434e+00  2.980217e+01  1.000000e+00 
 8.250000e-05  2.489471e+01  2.489471e+01 -2.979607e-06 -5.959715e+00  5.959712e+00  2.979856e+01  1.000000e+00 
 8.450000e-05  2.549445e+01  2.549446e+01 -2.979240e-06 -5.958992e+00  5.958989e+00  2.979495e+01  1.000000e+00 
 8.650000e-05  2.609419e+01  2.609420e+01 -2.978873e-06 -5.958270e+00  5.958267e+00  2.979134e+01  1.000000e+00 
 8.850000e-05  2.669393e+01  2.669393e+01 -2.978506e-06 -5.957548e+00  5.957545e+00  2.978772e+01  1.000000e+00 
 9.050000e-05  2.729365e+01  2.729366e+01 -2.978139e-06 -5.956826e+00  5.956823e+00  2.978411e+01  1.000000e+00 
 9.250000e-05  2.789337e+01  2.789338e+01 -2.977772e-06 -5.956104e+00  5.956101e+00  2.978050e+01  1.000000e+00 
 9.450000e-05  2.849309e+01  2.849309e+01 -2.977405e-06 -5.955382e+00  5.955379e+00  2.977690e+01  1.000000e+00 
 9.650000e-05  2.909280e+01  2.909280e+01 -2.977038e-06 -5.954660e+00  5.954657e+00  2.977329e+01  1.000000e+00 
 9.850000e-05  2.969250e+01  2.969250e+01 -2.976671e-06 -5.953939e+00  5.953936e+00  2.976968e+01  1.000000e+00 
 1.005000e-04  3.029220e+01  3.029220e+01 -2.976304e-06 -5.953217e+00  5.953214e+00  2.976607e+01  1.000000e+00 
 1.025000e-04  3.089189e+01  3.089189e+01 -2.975937e-06 -5.952496e+00  5.952493e+00  2.976246e+01  1.000000e+00 
 1.045000e-04  3.149157e+01  3.149158e+01 -2.975571e-06 -5.951774e+00  5.951771e+00  2.975886e+01  1.000000e+00 
 1.065000e-04  3.209125e+01  3.209126e+01 -2.975204e-06 -5.951053e+00  5.951050e+00  2.975525e+01  1.000000e+00 
 1.085000e-04  3.269093e+01  3.269093e+01 -2.974837e-06 -5.950331e+00  5.950329e+00  2.975164e+01  1.000000e+00 
 1.105000e-04  3.329059e+01  3.329060e+01 -2.974471e-06 -5.949610e+00  5.949607e+00  2.974804e+01  1.000000e+00 
 1.125000e-04  3.389026e+01  3.389026e+01 -2.974104e-06 -5.948889e+00  5.948886e+00  2.974443e+01  1.000000e+00 
 1.145000e-04  3.448991e+01  3.448991e+01 -2.973738e-06 -5.948168e+00  5.948165e+00  2.974083e+01  1.000000e+00 
 1.165000e-04  3.508956e+01  3.508956e+01 -2.973371e-06 -5.947447e+00  5.947444e+00  2.973722e+01  1.000000e+00 
 1.185000e-04  3.568920e+01  3.568921e+01 -2.973005e-06 -5.946727e+00  5.946724e+00  2.973362e+01  1.000000e+00 
 1.205000e-04  3.628884e+01  3.628884e+01 -2.972639e-06 -5.946006e+00  5.946003e+00  2.973001e+01  1.000000e+00 
 1.225000e-04  3.688847e+01  3.688847e+01 -2.972272e-06 -5.945285e+00  5.945282e+00  2.972641e+01  1.000000e+00 
 1.245000e-04  3.748810e+01  3.748810e+01 -2.971906e-06 -5.944565e+00  5.944562e+00  2.972281e+01  1.000000e+00 
 1.265000e-04  3.808771e+01  3.808772e+01 -2.971540e-06 -5.943844e+00  5.943841e+00  2.971921e+01  1.000000e+00 
 1.285000e-04  3.868733e+01  3.868733e+01 -2.971174e-06 -5.943124e+00  5.943121e+00  2.971560e+01  1.000000e+00 
 1.305000e-04  3.928694e+01  3.928694e+01 -2.970807e-06 -5.942403e+00  5.942401e+00  2.971200e+01  1.000000e+00 
 1.325000e-04  3.988654e+01  3.988654e+01 -2.970441e-06 -5.941683e+00  5.941680e+00  2.970840e+01  1.000000e+00 
 1.345000e-04  4.048613e+01  4.048613e+01 -2.970075e-06 -5.940963e+00  5.940960e+00  2.970480e+01  1.000000e+00 
 1.365000e-04  4.108572e+01  4.108572e+01 -2.969709e-06 -5.940243e+00  5.940240e+00  2.970120e+01  1.000000e+00 
 1.385000e-04  4.168530e+01  4.168531e+01 -2.969343e-06 -5.939523e+00  5.939520e+00  2.969760e+01  1.000000e+00 
 1.405000e-04  4.228488e+01  4.228488e+01 -2.968977e-06 -5.938803e+00  5.938800e+00  2.969400e+01  1.000000e+00 
 1.425000e-04  4.288445e+01  4.288445e+01 -2.968611e-06 -5.938084e+00  5.938081e+00  2.969040e+01  1.000000e+00 
 1.445000e-04  4.348402e+01  4.348402e+01 -2.968246e-06 -5.937364e+00  5.937361e+00  2.968680e+01  1.000000e+00 
 1.465000e-04  4.408358e+01  4.408358e+01 -2.967880e-06 -5.936644e+00  5.936641e+00  2.968321e+01  1.000000e+00 
 1.485000e-04  4.468313e+01  4.468313e+01 -2.967514e-06 -5.935925e+00  5.935922e+00  2.967961e+01  1.000000e+00 
 1.505000e-04  4.528268e+01  4.528268e+01 -2.967148e-06 -5.935205e+00  5.935202e+00  2.967601e+01  1.000000e+00 
 1.525000e-04  4.588222e+01  4.588222e+01 -2.966783e-06 -5.934486e+00  5.934483e+00  2.967242e+01  1.000000e+00 
 1.545000e-04  4.648175e+01  4.648176e+01 -2.966417e-06 -5.933767e+00  5.933764e+00  2.966882e+01  1.000000e+00 
 1.565000e-04  4.708128e+01  4.708129e+01 -2.966052e-06 -5.933048e+00  5.933045e+00  2.966522e+01  1.000000e+00 
 1.585000e-04  4.768081e+01  4.768081e+01 -2.965686e-06 -5.932329e+00  5.932326e+00  2.966163e+01  1.000000e+00 
 1.605000e-04  4.828032e+01  4.828033e+01 -2.965321e-06 -5.931610e+00  5.931607e+00  2.965803e+01  1.000000e+00 
 1.625000e-04  4.887983e+01  4.887984e+01 -2.964955e-06 -5.930891e+00  5.930888e+00  2.965444e+01  1.000000e+00 
 1.645000e-04  4.947934e+01  4.947934e+01 -2.964590e-06 -5.930172e+00  5.930169e+00  2.965084e+01  1.000000e+00 
 1.665000e-04  5.007884e+01  5.007884e+01 -2.964224e-06 -5.929453e+00  5.929450e+00  2.964725e+01  1.000000e+00 
 1.685000e-04  5.067833e+01  5.067833e+01 -2.963859e-06 -5.928735e+00  5.928732e+00  2.964366e+01  1.000000e+00 
 1.705000e-04  5.127782e+01  5.127782e+01 -2.963494e-06 -5.928016e+00  5.928013e+00  2.964007e+01  1.000000e+00 
 1.725000e-04  5.187730e+01  5.187730e+01 -2.963128e-06 -5.927298e+00  5.927295e+00  2.963647e+01  1.000000e+00 
 1.745000e-04  5.247678e+01  5.247678e+01 -2.962763e-06 -5.926579e+00  5.926576e+00  2.963288e+01  1.000000e+00 
 1.765000e-04  5.307624e+01  5.307625e+01 -2.962398e-06 -5.925861e+00  5.925858e+00  2.962929e+01  1.000000e+00 
 1.785000e-04  5.367571e+01  5.367571e+01 -2.962033e-06 -5.925143e+00  5.925140e+00  2.962570e+01  1.000000e+00 
 1.805000e-04  5.427516e+01  5.427517e+01 -2.961668e-06 -5.924425e+00  5.924422e+00  2.962211e+01  1.000000e+00 
 1.825000e-04  5.487462e+01  5.487462e+01 -2.961303e-06 -5.923707e+00  5.923704e+00  2.961852e+01  1.000000e+00 
 1.845000e-04  5.547406e+01  5.547406e+01 -2.960938e-06 -5.922989e+00  5.922986e+00  2.961493e+01  1.000000e+00 
 1.865000e-04  5.607350e+01  5.607350e+01 -2.960573e-06 -5.922271e+00  5.922268e+00  2.961134e+01  1.000000e+00 
 1.885000e-04  5.667293e+01  5.667294e+01 -2.960208e-06 -5.921553e+00  5.921550e+00  2.960775e+01  1.000000e+00 
 1.905000e-04  5.727236e+01  5.727236e+01 -2.959843e-06 -5.920835e+00  5.920832e+00  2.960416e+01  1.000000e+00 
 1.925000e-04  5.787178e+01  5.787179e+01 -2.959479e-06 -5.920118e+00  5.920115e+00  2.960057e+01  1.000000e+00 
 1.945000e-04  5.847120e+01  5.847120e+01 -2.959114e-06 -5.919400e+00  5.919397e+00  2.959699e+01  1.000000e+00 
 1.965000e-04  5.907061e+01  5.907061e+01 -2.958749e-06 -5.918683e+00  5.918680e+00  2.959340e+01  1.000000e+00 
 1.985000e-04  5.967001e+01  5.967001e+01 -2.958385e-06 -5.917965e+00  5.917962e+00  2.958981e+01  1.000000e+00 
 2.005000e-04  6.026941e+01  6.026941e+01 -2.958020e-06 -5.917248e+00  5.917245e+00  2.958623e+01  1.000000e+00 
 2.025000e-04  6.086880e+01  6.086880e+01 -2.957655e-06 -5.916531e+00  5.916528e+00  2.958264e+01  1.000000e+00 
 2.045000e-04  6.146818e+01  6.146819e+01 -2.957291e-06 -5.915814e+00  5.915811e+00  2.957906e+01  1.000000e+00 
 2.065000e-04  6.206756e+01  6.206757e+01 -2.956926e-06 -5.915097e+00  5.915094e+00  2.957547e+01  1.000000e+00 
 2.085000e-04  6.266694e+01  6.266694e+01 -2.956562e-06 -5.914380e+00  5.914377e+00  2.957189e+01  1.000000e+00 
 2.105000e-04  6.326630e+01  6.326631e+01 -2.956198e-06 -5.913663e+00  5.913660e+00  2.956830e+01  1.000000e+00 
 2.125000e-04  6.386567e+01  6.386567e+01 -2.955833e-06 -5.912947e+00  5.912944e+00  2.956472e+01  1.000000e+00 
 2.145000e-04  6.446502e+01  6.446502e+01 -2.955469e-06 -5.912230e+00  5.912227e+00  2.956113e+01  1.000000e+00 
 2.165000e-04  6.506437e+01  6.506437e+01 -2.955105e-06 -5.911513e+00  5.911510e+00  2.955755e+01  1.000000e+00 
 2.185000e-04  6.566371e+01  6.566372e+01 -2.954740e-06 -5.910797e+00  5.910794e+00  2.955397e+01  1.000000e+00 
 2.205000e-04  6.626305e+01  6.626305e+01 -2.954376e-06 -5.910081e+00  5.910078e+00  2.955039e+01  1.000000e+00 
 2.225000e-04  6.686238e+01  6.686239e+01 -2.954012e-06 -5.909364e+00  5.909361e+00  2.954681e+01  1.000000e+00 
 2.245000e-04  6.746171e+01  6.746171e+01 -2.953648e-06 -5.908648e+00  5.908645e+00  2.954323e+01  1.000000e+00 
 2.265000e-04  6.806103e+01  6.806103e+01 -2.953284e-06 -5.907932e+00  5.907929e+00  2.953964e+01  1.000000e+00 
 2.285000e-04  6.866034e+01  6.866034e+01 -2.952920e-06 -5.907216e+00  5.907213e+00  2.953606e+01  1.000000e+00 
 2.305000e-04  6.925965e+01  6.925965e+01 -2.952556e-06 -5.906500e+00  5.906497e+00  2.953249e+01  1.000000e+00 
 2.325000e-04  6.985895e+01  6.985895e+01 -2.952192e-06 -5.905784e+00  5.905781e+00  2.952891e+01  1.000000e+00 
 2.328333e-04  6.995883e+01  6.995884e+01 -2.952131e-06 -5.905665e+00  5.905662e+00  2.952831e+01  1.000000e+00 
 2.338333e-04  6.878112e+01  2.955424e-06  6.878112e+01  6.287165e+01  5.909472e+00  2.954736e+01  0.000000e+00 
 2.358333e-04  6.642205e+01  2.959067e-06  6.642205e+01  6.050524e+01  5.916806e+00  2.958403e+01  0.000000e+00 
